# zHD       = redshift in CMB frame with VPEC correction
# zHEL      = helio redshift (beware: no VPEC corr) 
# MU        = distance modulus corrected for bias and contamination
# MUERR     = stat-uncertainty on MU 
# MUERR_SYS = sqrt(COVSYS_DIAG) for 'ALL' sys (diagnostic)
# ISDATA_REAL: 1   # flag for cosmology fitter to choose blind option
#
VARNAMES: CID IDSURVEY zHD zHEL MU MUERR MUERR_VPEC MUERR_SYS
SN: PSc540147   15 0.40620 0.40740 41.67413  0.19560  0.00000  0.03585
SN: PSc540152   15 0.38470 0.38590 41.63953  0.11200  0.00000  0.03288
SN: PSc540156   15 0.52750 0.52870 42.43055  0.15200  0.00000  0.03507
SN: PSc540157   15 0.37470 0.37590 41.45597  0.15730  0.00000  0.01954
SN: PSc540163   15 0.32970 0.33050 41.23330  0.19710  0.00000  0.03209
SN: PSc540172   15 0.51790 0.51910 42.50341  0.13980  0.00000  0.01286
SN: PSc540181   15 0.30880 0.31010 41.07209  0.14570  0.00000  0.01832
SN: PSc540221   15 0.20890 0.20970 40.06592  0.22240  0.00000  0.02791
SN: PSc540227   15 0.55780 0.55860 42.85950  0.15660  0.00000  0.04588
SN: PSc540228   15 0.46350 0.46470 42.08324  0.13020  0.00000  0.02531
SN: PSc540251   15 0.29780 0.29900 41.14426  0.20990  0.00000  0.02698
SN: PSc540272   15 0.54880 0.55000 42.50571  0.12180  0.00000  0.02377
SN: PSc540284   15 0.35050 0.35170 41.34558  0.20560  0.00000  0.02944
SN: PSc540291   15 0.37640 0.37760 41.68866  0.17490  0.00000  0.04200
SN: PSc550003   15 0.22980 0.23027 41.33940 259.08110  0.00000  0.03365
SN: PSc550006   15 0.35030 0.35081 41.11268  0.18780  0.00000  0.01650
SN: PSc550009   15 0.33570 0.33600 41.36030  0.20510  0.00000  0.01717
SN: PSc550027   15 0.22380 0.22500 40.17382  0.21020  0.00000  0.02213
SN: PSc550031   15 0.28080 0.28160 40.66975  0.13870  0.00000  0.01665
SN: PSc550040   15 0.21380 0.21500 40.24236  0.22460  0.00000  0.08973
SN: PSc550041   15 0.25880 0.26000 40.57129  0.12960  0.00000  0.03992
SN: PSc550047   15 0.32050 0.32130 41.44143  0.17710  0.00000  0.01065
SN: PSc550050   15 0.20170 0.20280 40.05005  0.24740  0.00000  0.03027
SN: PSc550060   15 0.25120 0.25240 40.33875  0.11980  0.00000  0.03340
SN: PSc550067   15 0.18690 0.18810 39.85717  0.19000  0.00000  0.03156
SN: PSc550088   15 0.20920 0.21000 40.93019  1.16660  0.00000  0.07285
SN: PSc550096   15 0.22360 0.22400 40.03222  0.18310  0.00000  0.02008
SN: PSc550146   15 0.17660 0.17790 39.47642  0.18360  0.00000  0.03033
SN: PSc550150   15 0.32410 0.32519 41.12645  0.11500  0.00000  0.03192
SN: PSc550154   15 0.21110 0.21190 40.28268  0.11930  0.00000  0.03335
SN: PSc550176   15 0.21940 0.22020 40.50470  0.21170  0.00000  0.02631
SN: PSc550197   15 0.24820 0.24940 40.32501  0.23480  0.00000  0.09886
SN: PSc550200   15 0.25400 0.25520 40.57338  0.21010  0.00000  0.05089
SN: PSc550202   15 0.42080 0.42200 41.86915  0.19540  0.00000  0.04621
SN: PSc550211   15 0.28050 0.28170 41.05509  0.20360  0.00000  0.04765
SN: PSc550218   15 0.38780 0.38900 41.59231  0.20950  0.00000  0.02733
SN: PSc550223   15 0.16450 0.16530 39.62302  0.24150  0.00000  0.15878
SN: PSc550225   15 0.21240 0.21360 40.12361  0.18900  0.00000  0.02539
SN: PSc550226   15 0.38220 0.38340 41.37107  0.15270  0.00000  0.01253
SN: PSc560033   15 0.08250 0.08370 37.67775  0.23220  0.00000  0.06663
SN: PSc560054   15 0.48030 0.48160 42.06269  0.15230  0.00000  0.02432
SN: PSc560075   15 0.34690 0.34810 41.38642  0.17240  0.00000  0.01370
SN: PSc560087   15 0.30820 0.30940 40.98492  0.17340  0.00000  0.01419
SN: PSc560106   15 0.27460 0.27500 40.60135  0.20350  0.00000  0.03466
SN: PSc560107   15 0.33770 0.33810 41.75343  0.28240  0.00000  0.01918
SN: PSc560113   15 0.21350 0.21480 41.33882 305.55530  0.00000  0.02994
SN: PSc560120   15 0.38680 0.38760 41.51638  0.14630  0.00000  0.01753
SN: PSc560121   15 0.36520 0.36600 41.55895  0.19630  0.00000  0.02072
SN: PSc560124   15 0.26890 0.26930 40.53104  0.15440  0.00000  0.01177
SN: PSc560134   15 0.10870 0.10914 39.67563 258.05590  0.00000  0.08769
SN: PSc560150   15 0.19930 0.20050 40.05759  0.13060  0.00000  0.01745
SN: PSc570007   15 0.11000 0.11133 40.11001 286.11180  0.00000  0.08229
SN: PSc570022   15 0.30180 0.30310 41.11294  0.18510  0.00000  0.03339
SN: PSc570024   15 0.18100 0.18140 40.72646  9.44100  0.00000  0.11841
SN: PSc570025   15 0.29880 0.30000 40.74572  0.21340  0.00000  0.01079
SN: PSc570036   15 0.34720 0.34760 41.87665  0.30380  0.00000  0.04335
SN: PSc570051   15 0.23000 0.23050 40.00395  0.13360  0.00000  0.02106
SN: PSc570062   15 0.12350 0.12480 38.90273  0.14130  0.00000  0.01303
SN: PSc570070   15 0.24910 0.25020 40.52734  0.18210  0.00000  0.02530
SN: PSc570077   15 0.22330 0.22376 40.18434  0.19600  0.00000  0.04111
SN: PSc570081   15 0.36860 0.36800 41.31684  0.14230  0.00000  0.02035
SN: PSc570083   15 0.30480 0.30560 41.07429  0.13540  0.00000  0.02470
SN: PSc580005   15 0.31920 0.32000 41.36288  0.18440  0.00000  0.01672
SN: PSc580006   15 0.19820 0.19900 40.35075  0.72650  0.00000  0.04869
SN: PSc580009   15 0.22390 0.22430 40.07207  0.15910  0.00000  0.01839
SN: PSc580010   15 0.32720 0.32800 41.27870  0.11820  0.00000  0.02881
SN: PSc580019   15 0.21180 0.21226 40.26584  0.15360  0.00000  0.01879
SN: PSc580024   15 0.55520 0.55600 42.53181  0.16870  0.00000  0.04421
SN: PSc580045   15 0.51300 0.51370 42.59795  0.19600  0.00000  0.01424
SN: PSc580072   15 0.22420 0.22300 39.80073  0.30590  0.00000  0.10169
SN: PSc580104   15 0.32240 0.32320 40.94912  0.13360  0.00000  0.01109
SN: PSc580118   15 0.33310 0.33390 41.25413  0.19220  0.00000  0.01273
SN: PSc580210   15 0.29760 0.29700 41.97235 208.91520  0.00000  0.11976
SN: PSc580235   15 0.33120 0.33000 41.10176  0.18200  0.00000  0.02071
SN: PSc580239   15 0.19300 0.19346 39.93388  0.18160  0.00000  0.03918
SN: PSc580263   15 0.35440 0.35320 41.40622  0.22560  0.00000  0.02023
SN: PSc580268   15 0.43020 0.43110 41.82692  0.24380  0.00000  0.03752
SN: PSc580270   15 0.29470 0.29420 41.09240  0.16430  0.00000  0.01345
SN: PSc580274   15 0.33000 0.32924 40.81838  0.12460  0.00000  0.03508
SN: PSc580275   15 0.38260 0.38300 41.46677  0.18240  0.00000  0.01382
SN: PSc580276   15 0.33860 0.33900 41.24122  0.14570  0.00000  0.03354
SN: PSc580279   15 0.33440 0.33488 41.11979  0.14530  0.00000  0.02461
SN: PSc580280   15 0.26100 0.26140 41.17765  1.53500  0.00000  0.02084
SN: PSc580284   15 0.26570 0.26619 41.07288  0.27380  0.00000  0.06086
SN: PSc580300   15 0.24070 0.24020 40.50645  0.15570  0.00000  0.01937
SN: PSc580311   15 0.25330 0.25410 40.25994  0.19040  0.00000  0.03158
SN: PSc580319   15 0.30740 0.30690 41.00571  0.16540  0.00000  0.01389
SN: PSc590002   15 0.19900 0.19780 40.00170  0.11550  0.00000  0.01820
SN: PSc590005   15 0.17490 0.17380 39.69901  0.17520  0.00000  0.01971
SN: PSc590031   15 0.37950 0.37830 41.50177  0.16240  0.00000  0.01868
SN: PSc590038   15 0.54920 0.54800 42.70142  0.18860  0.00000  0.06476
SN: PSc590062   15 0.40670 0.40560 41.74824  0.18010  0.00000  0.01373
SN: PSc590170   15 0.16390 0.16470 39.82065  0.35820  0.00000  0.05915
SN: PSc590177   15 0.33160 0.33110 41.11746  0.26040  0.00000  0.06734
SN: PSc590194   15 0.09020 0.08960 38.09127  0.15070  0.00000  0.03391
SN: PSc590248   15 0.31130 0.31070 41.09608  0.15690  0.00000  0.01633
